year,district_code,district,party,candidate,incumbent,votes,pct,province_code,province,province_abbr,region,regional_votes,region_pct,natl_votes,natl_pct,pct_lag,region_lag,natl_lag,incumbent_running,pct_change,region_change,natl_change,incumbent_last
2015,35083,Perth--Wellington,Liberal,Stephen McCotter,N,19480,0.3756918863667046,35,Ontario,ON,Ontario,2929393,0.4478117797984949,6942937,0.3946763851658088,0.27245226346277623,0.25315150851182994,0.18901655666470615,Open,0.10323962290392835,0.19466027128666497,0.20565982850110262,Open
2019,35083,Perth--Wellington,Liberal,Pirie Mitchell,N,15002,0.2713133432198792,35,Ontario,ON,Ontario,2863719,0.41550041155117434,6018728,0.33122930755142294,0.3756918863667046,0.4478117797984949,0.3946763851658088,Conservative,-0.10437854314682538,-0.03231136824732056,-0.06344707761438584,Open
2006,35083,Scarborough--Rouge River,NDP,Andrew Brett,N,4972,0.10772864169176435,35,Ontario,ON,Ontario,1100366,0.1944713226349593,2589597,0.17477014318331874,0.09331279681683995,0.1805561437437946,0.15684423512676032,Liberal,0.014415844874924408,0.013915178891164698,0.017925908056558415,Liberal
2008,35083,"Scarborough--Rouge River""",NDP,Ryan Sloan,N,5936,0.1471054718477399,35,Ontario,ON,Ontario,937921,0.18197902757583131,2515288,0.18181542187841318,0.10772864169176435,0.1944713226349593,0.17477014318331874,Liberal,0.03937683015597554,-0.012492295059127995,0.007045278695094442,Liberal
2011,35083,Scarborough--Rouge River,NDP,Rathika Sitsabaiesan,N,18935,0.4062432954301652,35,Ontario,ON,Ontario,1417435,0.25624887236286575,4512411,0.3064667977000784,0.1471054718477399,0.18197902757583131,0.18181542187841318,Open,0.2591378235824253,0.07426984478703444,0.12465137582166522,Liberal
2015,35083,Perth--Wellington,NDP,Ethan Rabidoux,N,7756,0.14958245742608628,35,Ontario,ON,Ontario,1085916,0.16600230036449953,3469368,0.19721878810796234,0.4062432954301652,0.25624887236286575,0.3064667977000784,Open,-0.2566608380040789,-0.09024657199836622,-0.10924800959211606,Open
2019,35083,Perth--Wellington,NDP,Geoff Krauter,N,8094,0.14638116251311173,35,Ontario,ON,Ontario,1158696,0.16811658715911004,2903722,0.15980084618906734,0.14958245742608628,0.16600230036449953,0.19721878810796234,Conservative,-0.0032012949129745505,0.0021142867946105093,-0.037417941918895,Open
2019,35083,Perth--Wellington,People's,Roger Fuhr,N,894,0.016168119506637248,35,Ontario,ON,Ontario,108427,0.01573180298879156,294092,0.01618479677373908,NA,NA,NA,Conservative,NA,NA,NA,Conservative
2006,35084,Scarborough Southwest,Conservative,Vincent Veerasuntharam,N,10017,0.24040607675138598,35,Ontario,ON,Ontario,1985242,0.3508583848378375,5374071,0.362692402774378,0.23781049969707346,0.3148389305326162,0.29620252753954146,Liberal,0.0025955770543125145,0.0360194543052213,0.06648987523483652,Liberal
2008,35084,"Scarborough Southwest""",Conservative,Greg Crompton,N,10928,0.29517584139160497,35,Ontario,ON,Ontario,2020641,0.39205251216238396,5209069,0.37653305618631494,0.24040607675138598,0.3508583848378375,0.362692402774378,Open,0.05476976464021899,0.04119412732454647,0.013840653411936965,Liberal
2011,35084,Scarborough Southwest,Conservative,Gavan Paranchothy,N,12830,0.3184966362981903,35,Ontario,ON,Ontario,2457463,0.44426878313535734,5835270,0.39631064426873713,0.29517584139160497,0.39205251216238396,0.37653305618631494,Liberal,0.02332079490658534,0.05221627097297338,0.019777588082422193,Open
2015,35084,Peterborough--Kawartha,Conservative,Michael Skinner,N,23335,0.35068077304559525,35,Ontario,ON,Ontario,2293393,0.3505874428959889,5613633,0.3191111168209498,0.3184966362981903,0.44426878313535734,0.39631064426873713,Open,0.032184136747404946,-0.09368134023936842,-0.07719952744778735,Liberal
2019,35084,Peterborough--Kawartha,Conservative,Michael Skinner,N,24357,0.34894915545622557,35,Ontario,ON,Ontario,2277937,0.3305086012236701,6239227,0.343364052814173,0.35068077304559525,0.3505874428959889,0.3191111168209498,Liberal,-0.0017316175893696828,-0.020078841672318826,0.0242529359932232,Open
2006,35084,Scarborough Southwest,Green,Valery Philip,N,1827,0.043847649218806246,35,Ontario,ON,Ontario,263400,0.046551553194162924,664068,0.04481749841518202,0.040038985327819195,0.04477269269438837,0.043065145951607785,Liberal,0.003808663890987052,0.0017788604997745552,0.0017523524635742332,Liberal
2008,35084,"Scarborough Southwest""",Green,Stefan Dixon,N,3514,0.09491653611366214,35,Ontario,ON,Ontario,409936,0.07953735405042214,937613,0.06777454635560008,0.043847649218806246,0.046551553194162924,0.04481749841518202,Open,0.0510688868948559,0.03298580085625922,0.022957047940418064,Liberal
2011,35084,Scarborough Southwest,Green,Stefan Dixon,N,1635,0.040587841024749896,35,Ontario,ON,Ontario,207435,0.03750082708455136,572095,0.03885464392100505,0.09491653611366214,0.07953735405042214,0.06777454635560008,Liberal,-0.05432869508891225,-0.042036526965870784,-0.02891990243459503,Open
2015,35084,Peterborough--Kawartha,Green,Doug Mason,N,1480,0.022241591776622285,35,Ontario,ON,Ontario,185992,0.028432309542721534,602933,0.03427417200201825,0.040587841024749896,0.03750082708455136,0.03885464392100505,Open,-0.01834624924812761,-0.009068517541829826,-0.004580471918986799,Liberal
2019,35084,Peterborough--Kawartha,Green,Andrew MacGregor,N,4930,0.0706293606108795,35,Ontario,ON,Ontario,429671,0.06234147880137843,1189607,0.06546777041067907,0.022241591776622285,0.028432309542721534,0.03427417200201825,Liberal,0.048387768834257217,0.03390916925865689,0.031193598408660816,Open
2006,35084,Scarborough Southwest,Independent,Trevor Sutton,N,147,0.00352797177622579,35,Ontario,ON,Ontario,8629,0.0015250317103736972,76696,0.005176160963110405,NA,NA,NA,Liberal,NA,NA,NA,Liberal
2008,35084,"Scarborough Southwest""",Independent,M. H. Fatique Chowdhury Kabir,N,151,0.004078655934309329,35,Ontario,ON,Ontario,12898,0.0025025193994729538,89387,0.006461262135964437,0.00352797177622579,0.0015250317103736972,0.005176160963110405,Open,5.50684158083539e-4,9.774876890992566e-4,0.0012851011728540326,Liberal
2019,35084,Peterborough--Kawartha,Independent,Robert M Bowers,N,180,0.002578759616624404,35,Ontario,ON,Ontario,28542,0.0041411928846697655,72546,0.003992431846999155,0.004078655934309329,0.0025025193994729538,0.006461262135964437,Liberal,-0.0014998963176849254,0.0016386734851968118,-0.0024688302889652822,Open
2006,35084,Scarborough Southwest,Liberal,Tom Wappel,Y,19930,0.4783161734706122,35,Ontario,ON,Ontario,2260024,0.39942151653790764,4479415,0.30231267680936674,0.4945868345494297,0.4465799598777196,0.3671748659146643,Liberal,-0.016270661078817472,-0.04715844333981195,-0.06486218910529756,Liberal
2008,35084,"Scarborough Southwest""",Liberal,Michelle Simson,N,15486,0.4182918264815515,35,Ontario,ON,Ontario,1743241,0.3382303008572361,3633185,0.2626216415525071,0.4783161734706122,0.39942151653790764,0.30231267680936674,Open,-0.06002434698906073,-0.06119121568067154,-0.03969103525685963,Liberal
2011,35084,Scarborough Southwest,Liberal,Michelle Simson,Y,11699,0.29042027654345504,35,Ontario,ON,Ontario,1400302,0.25315150851182994,2783076,0.18901655666470615,0.4182918264815515,0.3382303008572361,0.2626216415525071,Liberal,-0.12787154993809646,-0.08507879234540616,-0.07360508488780096,Open
2015,35084,Peterborough--Kawartha,Liberal,Maryam Monsef,N,29159,0.4382044423071143,35,Ontario,ON,Ontario,2929393,0.4478117797984949,6942937,0.3946763851658088,0.29042027654345504,0.25315150851182994,0.18901655666470615,Open,0.14778416576365927,0.19466027128666497,0.20565982850110262,Liberal
2019,35084,Peterborough--Kawartha,Liberal,Maryam Monsef,Y,27400,0.39254451941949253,35,Ontario,ON,Ontario,2863719,0.41550041155117434,6018728,0.33122930755142294,0.4382044423071143,0.4478117797984949,0.3946763851658088,Liberal,-0.04565992288762177,-0.03231136824732056,-0.06344707761438584,Open
2006,35084,Scarborough Southwest,NDP,Dan Harris,N,9626,0.2310221518227854,35,Ontario,ON,Ontario,1100366,0.1944713226349593,2589597,0.17477014318331874,0.223138318889445,0.1805561437437946,0.15684423512676032,Liberal,0.007883832933340412,0.013915178891164698,0.017925908056558415,Liberal
2008,35084,"Scarborough Southwest""",NDP,Alamgir Hussain,N,6943,0.187537140078872,35,Ontario,ON,Ontario,937921,0.18197902757583131,2515288,0.18181542187841318,0.2310221518227854,0.1944713226349593,0.17477014318331874,Open,-0.04348501174391339,-0.012492295059127995,0.007045278695094442,Liberal
2011,35084,Scarborough Southwest,NDP,Dan Harris,N,14119,0.3504952461336047,35,Ontario,ON,Ontario,1417435,0.25624887236286575,4512411,0.3064667977000784,0.187537140078872,0.18197902757583131,0.18181542187841318,Liberal,0.1629581060547327,0.07426984478703444,0.12465137582166522,Open
2015,35084,Peterborough--Kawartha,NDP,Dave Nickle,N,12437,0.18690451143638603,35,Ontario,ON,Ontario,1085916,0.16600230036449953,3469368,0.19721878810796234,0.3504952461336047,0.25624887236286575,0.3064667977000784,Open,-0.1635907346972187,-0.09024657199836622,-0.10924800959211606,Liberal
2019,35084,Peterborough--Kawartha,NDP,Candace Shaw,N,11872,0.170083523158694,35,Ontario,ON,Ontario,1158696,0.16811658715911004,2903722,0.15980084618906734,0.18690451143638603,0.16600230036449953,0.19721878810796234,Liberal,-0.016820988277692045,0.0021142867946105093,-0.037417941918895,Open
2019,35084,Peterborough--Kawartha,People's,Alexander Murphy,N,890,0.012750533659976217,35,Ontario,ON,Ontario,108427,0.01573180298879156,294092,0.01618479677373908,NA,NA,NA,Liberal,NA,NA,NA,Liberal
2006,35085,Simcoe--Grey,Conservative,Helena Guergis,Y,30135,0.4975646000165112,35,Ontario,ON,Ontario,1985242,0.3508583848378375,5374071,0.362692402774378,0.40623363490257686,0.3148389305326162,0.29620252753954146,Conservative,0.09133096511393435,0.0360194543052213,0.06648987523483652,Liberal
2008,35085,"Simcoe--Grey""",Conservative,Helena Guergis,Y,30897,0.5504543025120257,35,Ontario,ON,Ontario,2020641,0.39205251216238396,5209069,0.37653305618631494,0.4975646000165112,0.3508583848378375,0.362692402774378,Conservative,0.052889702495514446,0.04119412732454647,0.013840653411936965,Conservative
2011,35085,Simcoe--Grey,Conservative,Kellie Leitch,N,31784,0.49374737855933387,35,Ontario,ON,Ontario,2457463,0.44426878313535734,5835270,0.39631064426873713,0.5504543025120257,0.39205251216238396,0.37653305618631494,Open,-0.05670692395269178,0.05221627097297338,0.019777588082422193,Conservative
2015,35085,Pickering--Uxbridge,Conservative,Corneliu Chisu,Y,22591,0.38186919995266994,35,Ontario,ON,Ontario,2293393,0.3505874428959889,5613633,0.3191111168209498,0.49374737855933387,0.44426878313535734,0.39631064426873713,Conservative,-0.11187817860666394,-0.09368134023936842,-0.07719952744778735,Open
2019,35085,Pickering--Uxbridge,Conservative,Cyma Musarat,N,18462,0.29076305220883536,35,Ontario,ON,Ontario,2277937,0.3305086012236701,6239227,0.343364052814173,0.38186919995266994,0.3505874428959889,0.3191111168209498,Liberal,-0.09110614774383458,-0.020078841672318826,0.0242529359932232,Conservative
2006,35085,Simcoe--Grey,Green,Peter Ellis,N,3372,0.05567572030050359,35,Ontario,ON,Ontario,263400,0.046551553194162924,664068,0.04481749841518202,0.0481788468136591,0.04477269269438837,0.043065145951607785,Conservative,0.0074968734868444895,0.0017788604997745552,0.0017523524635742332,Liberal
2008,35085,"Simcoe--Grey""",Green,Peter Ellis,N,5685,0.10128273650454303,35,Ontario,ON,Ontario,409936,0.07953735405042214,937613,0.06777454635560008,0.05567572030050359,0.046551553194162924,0.04481749841518202,Conservative,0.04560701620403944,0.03298580085625922,0.022957047940418064,Conservative
2011,35085,Simcoe--Grey,Green,Jace Metheral,N,3482,0.0540910008854644,35,Ontario,ON,Ontario,207435,0.03750082708455136,572095,0.03885464392100505,0.10128273650454303,0.07953735405042214,0.06777454635560008,Open,-0.04719173561907863,-0.042036526965870784,-0.02891990243459503,Conservative
2015,35085,Pickering--Uxbridge,Green,Anthony Jordan Navarro,N,1365,0.023073412329484948,35,Ontario,ON,Ontario,185992,0.028432309542721534,602933,0.03427417200201825,0.0540910008854644,0.03750082708455136,0.03885464392100505,Conservative,-0.031017588555979456,-0.009068517541829826,-0.004580471918986799,Open
2019,35085,Pickering--Uxbridge,Green,Peter Forint,N,3799,0.05983148279392078,35,Ontario,ON,Ontario,429671,0.06234147880137843,1189607,0.06546777041067907,0.023073412329484948,0.028432309542721534,0.03427417200201825,Liberal,0.036758070464435834,0.03390916925865689,0.031193598408660816,Conservative
2006,35085,Simcoe--Grey,Liberal,Elizabeth Kirley,N,18689,0.30857756129777925,35,Ontario,ON,Ontario,2260024,0.39942151653790764,4479415,0.30231267680936674,0.40442783104899144,0.4465799598777196,0.3671748659146643,Conservative,-0.09585026975121219,-0.04715844333981195,-0.06486218910529756,Liberal
2008,35085,"Simcoe--Grey""",Liberal,Andrea Matrosovs,N,12099,0.21555318011758418,35,Ontario,ON,Ontario,1743241,0.3382303008572361,3633185,0.2626216415525071,0.30857756129777925,0.39942151653790764,0.30231267680936674,Conservative,-0.09302438118019507,-0.06119121568067154,-0.03969103525685963,Conservative
2011,35085,Simcoe--Grey,Liberal,Alex Smardenka,N,8207,0.1274913395367623,35,Ontario,ON,Ontario,1400302,0.25315150851182994,2783076,0.18901655666470615,0.21555318011758418,0.3382303008572361,0.2626216415525071,Open,-0.08806184058082187,-0.08507879234540616,-0.07360508488780096,Conservative
2015,35085,Pickering--Uxbridge,Liberal,Jennifer O'Connell,N,29757,0.5030003887827719,35,Ontario,ON,Ontario,2929393,0.4478117797984949,6942937,0.3946763851658088,0.1274913395367623,0.25315150851182994,0.18901655666470615,Conservative,0.3755090492460096,0.19466027128666497,0.20565982850110262,Open
2019,35085,Pickering--Uxbridge,Liberal,Jennifer O'Connell,Y,32387,0.5100716591857627,35,Ontario,ON,Ontario,2863719,0.41550041155117434,6018728,0.33122930755142294,0.5030003887827719,0.4478117797984949,0.3946763851658088,Liberal,0.007071270402990826,-0.03231136824732056,-0.06344707761438584,Conservative
2006,35085,Simcoe--Grey,NDP,Katy Austin,N,6784,0.1120118880541567,35,Ontario,ON,Ontario,1100366,0.1944713226349593,2589597,0.17477014318331874,0.09989706918034563,0.1805561437437946,0.15684423512676032,Conservative,0.012114818873811065,0.013915178891164698,0.017925908056558415,Liberal
2008,35085,"Simcoe--Grey""",NDP,Katy Austin,N,6288,0.11202565473009087,35,Ontario,ON,Ontario,937921,0.18197902757583131,2515288,0.18181542187841318,0.1120118880541567,0.1944713226349593,0.17477014318331874,Conservative,1.3766675934168138e-5,-0.012492295059127995,0.007045278695094442,Conservative
2011,35085,Simcoe--Grey,NDP,Katy Austin,N,11185,0.17375297096608827,35,Ontario,ON,Ontario,1417435,0.25624887236286575,4512411,0.3064667977000784,0.11202565473009087,0.18197902757583131,0.18181542187841318,Open,0.061727316235997406,0.07426984478703444,0.12465137582166522,Conservative
2015,35085,Pickering--Uxbridge,NDP,Pamela Downward,N,5446,0.09205699893507328,35,Ontario,ON,Ontario,1085916,0.16600230036449953,3469368,0.19721878810796234,0.17375297096608827,0.25624887236286575,0.3064667977000784,Conservative,-0.08169597203101499,-0.09024657199836622,-0.10924800959211606,Open
2019,35085,Pickering--Uxbridge,NDP,Eileen Higdon,N,7582,0.11941097724230254,35,Ontario,ON,Ontario,1158696,0.16811658715911004,2903722,0.15980084618906734,0.09205699893507328,0.16600230036449953,0.19721878810796234,Liberal,0.027353978307229257,0.0021142867946105093,-0.037417941918895,Conservative
2019,35085,Pickering--Uxbridge,People's,Corneliu Chisu,N,1265,0.019922828569178676,35,Ontario,ON,Ontario,108427,0.01573180298879156,294092,0.01618479677373908,NA,NA,NA,Liberal,NA,NA,NA,Liberal
2006,35086,Simcoe North,Conservative,Bruce Stanton,N,23266,0.4043166967885444,35,Ontario,ON,Ontario,1985242,0.3508583848378375,5374071,0.362692402774378,0.376940133037694,0.3148389305326162,0.29620252753954146,Open,0.027376563750850402,0.0360194543052213,0.06648987523483652,Liberal
2008,35086,"Simcoe North""",Conservative,Bruce Stanton,Y,26328,0.4965579675977443,35,Ontario,ON,Ontario,2020641,0.39205251216238396,5209069,0.37653305618631494,0.4043166967885444,0.3508583848378375,0.362692402774378,Conservative,0.09224127080919986,0.04119412732454647,0.013840653411936965,Open
2011,35086,Simcoe North,Conservative,Bruce Stanton,Y,31581,0.5445281652499268,35,Ontario,ON,Ontario,2457463,0.44426878313535734,5835270,0.39631064426873713,0.4965579675977443,0.39205251216238396,0.37653305618631494,Conservative,0.04797019765218247,0.05221627097297338,0.019777588082422193,Conservative
2015,35086,Renfrew--Nipissing--Pembroke,Conservative,Cheryl Gallant,Y,26195,0.4582830350426005,35,Ontario,ON,Ontario,2293393,0.3505874428959889,5613633,0.3191111168209498,0.5445281652499268,0.44426878313535734,0.39631064426873713,Conservative,-0.08624513020732627,-0.09368134023936842,-0.07719952744778735,Conservative
2019,35086,Renfrew--Nipissing--Pembroke,Conservative,Cheryl Gallant,Y,31080,0.5271638651898841,35,Ontario,ON,Ontario,2277937,0.3305086012236701,6239227,0.343364052814173,0.4582830350426005,0.3505874428959889,0.3191111168209498,Conservative,0.06888083014728363,-0.020078841672318826,0.0242529359932232,Conservative
2006,35086,Simcoe North,Green,Sandy Agnew,N,3451,0.059971500069512025,35,Ontario,ON,Ontario,263400,0.046551553194162924,664068,0.04481749841518202,0.0638800828278756,0.04477269269438837,0.043065145951607785,Open,-0.003908582758363581,0.0017788604997745552,0.0017523524635742332,Liberal
2008,35086,"Simcoe North""",Green,Valerie Powell,N,5821,0.10978668829331774,35,Ontario,ON,Ontario,409936,0.07953735405042214,937613,0.06777454635560008,0.059971500069512025,0.046551553194162924,0.04481749841518202,Conservative,0.04981518822380571,0.03298580085625922,0.022957047940418064,Open
2011,35086,Simcoe North,Green,Valerie Powell,N,3489,0.060158284049174955,35,Ontario,ON,Ontario,207435,0.03750082708455136,572095,0.03885464392100505,0.10978668829331774,0.07953735405042214,0.06777454635560008,Conservative,-0.04962840424414278,-0.042036526965870784,-0.02891990243459503,Conservative
2015,35086,Renfrew--Nipissing--Pembroke,Green,Stefan Klietsch,N,1105,0.019332038699067515,35,Ontario,ON,Ontario,185992,0.028432309542721534,602933,0.03427417200201825,0.060158284049174955,0.03750082708455136,0.03885464392100505,Conservative,-0.04082624535010744,-0.009068517541829826,-0.004580471918986799,Conservative
2019,35086,Renfrew--Nipissing--Pembroke,Green,Ian Pineau,N,3230,0.05478569126651627,35,Ontario,ON,Ontario,429671,0.06234147880137843,1189607,0.06546777041067907,0.019332038699067515,0.028432309542721534,0.03427417200201825,Conservative,0.03545365256744876,0.03390916925865689,0.031193598408660816,Conservative
2015,35086,Renfrew--Nipissing--Pembroke,Independent,Hector Clouthier,N,6300,0.11021886317115415,35,Ontario,ON,Ontario,11572,0.0017689937525720118,40609,0.0023084486183870497,NA,NA,NA,Conservative,NA,NA,NA,Conservative
2019,35086,Renfrew--Nipissing--Pembroke,Independent,Dan Criger,N,1125,0.019081703614498704,35,Ontario,ON,Ontario,28542,0.0041411928846697655,72546,0.003992431846999155,0.11021886317115415,0.0017689937525720118,0.0023084486183870497,Conservative,-0.09113715955665544,0.002372199132097754,0.0016839832286121054,Conservative
2019,35086,Renfrew--Nipissing--Pembroke,Independent,Dheerendra Kumar,N,917,0.015553708635106942,35,Ontario,ON,Ontario,28542,0.0041411928846697655,72546,0.003992431846999155,0.019081703614498704,0.0041411928846697655,0.003992431846999155,Conservative,-0.0035279949793917617,0,0,Conservative
2019,35086,Renfrew--Nipissing--Pembroke,Independent,Jonathan Davis,N,200,0.0033923028647997694,35,Ontario,ON,Ontario,28542,0.0041411928846697655,72546,0.003992431846999155,0.015553708635106942,0.0041411928846697655,0.003992431846999155,Conservative,-0.012161405770307172,0,0,Conservative
2006,35086,Simcoe North,Liberal,Karen Graham,N,22078,0.38367162519115805,35,Ontario,ON,Ontario,2260024,0.39942151653790764,4479415,0.30231267680936674,0.43363691337890087,0.4465799598777196,0.3671748659146643,Open,-0.04996528818774282,-0.04715844333981195,-0.06486218910529756,Liberal
2008,35086,"Simcoe North""",Liberal,Steve Clarke,N,14670,0.2766828237868015,35,Ontario,ON,Ontario,1743241,0.3382303008572361,3633185,0.2626216415525071,0.38367162519115805,0.39942151653790764,0.30231267680936674,Conservative,-0.10698880140435657,-0.06119121568067154,-0.03969103525685963,Open
2011,35086,Simcoe North,Liberal,Steve Clarke,N,11090,0.19121678707519355,35,Ontario,ON,Ontario,1400302,0.25315150851182994,2783076,0.18901655666470615,0.2766828237868015,0.3382303008572361,0.2626216415525071,Conservative,-0.08546603671160793,-0.08507879234540616,-0.07360508488780096,Conservative
2015,35086,Renfrew--Nipissing--Pembroke,Liberal,Jeff Lehoux,N,18666,0.3265627460242482,35,Ontario,ON,Ontario,2929393,0.4478117797984949,6942937,0.3946763851658088,0.19121678707519355,0.25315150851182994,0.18901655666470615,Conservative,0.13534595894905463,0.19466027128666497,0.20565982850110262,Conservative
2019,35086,Renfrew--Nipissing--Pembroke,Liberal,Ruben Marini,N,11532,0.1956001831843547,35,Ontario,ON,Ontario,2863719,0.41550041155117434,6018728,0.33122930755142294,0.3265627460242482,0.4478117797984949,0.3946763851658088,Conservative,-0.13096256283989346,-0.03231136824732056,-0.06344707761438584,Conservative
2006,35086,Simcoe North,NDP,Jen Hill,N,8132,0.14131794800500486,35,Ontario,ON,Ontario,1100366,0.1944713226349593,2589597,0.17477014318331874,0.1129171171501347,0.1805561437437946,0.15684423512676032,Open,0.028400830854870163,0.013915178891164698,0.017925908056558415,Liberal
2008,35086,"Simcoe North""",NDP,Richard Banigan,N,6202,0.11697252032213651,35,Ontario,ON,Ontario,937921,0.18197902757583131,2515288,0.18181542187841318,0.14131794800500486,0.1944713226349593,0.17477014318331874,Conservative,-0.024345427682868348,-0.012492295059127995,0.007045278695094442,Open
2011,35086,Simcoe North,NDP,Richard Banigan,N,11515,0.1985447523147749,35,Ontario,ON,Ontario,1417435,0.25624887236286575,4512411,0.3064667977000784,0.11697252032213651,0.18197902757583131,0.18181542187841318,Conservative,0.08157223199263838,0.07426984478703444,0.12465137582166522,Conservative
2015,35086,Renfrew--Nipissing--Pembroke,NDP,Dan McCarthy,N,4893,0.08560331706292973,35,Ontario,ON,Ontario,1085916,0.16600230036449953,3469368,0.19721878810796234,0.1985447523147749,0.25624887236286575,0.3064667977000784,Conservative,-0.11294143525184516,-0.09024657199836622,-0.10924800959211606,Conservative
2019,35086,Renfrew--Nipissing--Pembroke,NDP,Eileen Jones-Whyte,N,8786,0.14902386485065386,35,Ontario,ON,Ontario,1158696,0.16811658715911004,2903722,0.15980084618906734,0.08560331706292973,0.16600230036449953,0.19721878810796234,Conservative,0.06342054778772413,0.0021142867946105093,-0.037417941918895,Conservative
2019,35086,Renfrew--Nipissing--Pembroke,People's,David Ainsworth,N,1463,0.024814695456010314,35,Ontario,ON,Ontario,108427,0.01573180298879156,294092,0.01618479677373908,NA,NA,NA,Conservative,NA,NA,NA,Conservative
2006,35087,Stormont--Dundas--South Glengarry,Conservative,Guy Lauzon,Y,28014,0.5472767054778463,35,Ontario,ON,Ontario,1985242,0.3508583848378375,5374071,0.362692402774378,0.44849487948691424,0.3148389305326162,0.29620252753954146,Conservative,0.0987818259909321,0.0360194543052213,0.06648987523483652,Liberal
2008,35087,"Stormont--Dundas--South Glengarry""",Conservative,Guy Lauzon,Y,25846,0.5734253322388126,35,Ontario,ON,Ontario,2020641,0.39205251216238396,5209069,0.37653305618631494,0.5472767054778463,0.3508583848378375,0.362692402774378,Conservative,0.026148626760966298,0.04119412732454647,0.013840653411936965,Conservative
2011,35087,Stormont--Dundas--South Glengarry,Conservative,Guy Lauzon,Y,29538,0.621198738170347,35,Ontario,ON,Ontario,2457463,0.44426878313535734,5835270,0.39631064426873713,0.5734253322388126,0.39205251216238396,0.37653305618631494,Conservative,0.04777340593153434,0.05221627097297338,0.019777588082422193,Conservative
2015,35087,Richmond Hill,Conservative,Michael Parsa,N,21275,0.43318469651619734,35,Ontario,ON,Ontario,2293393,0.3505874428959889,5613633,0.3191111168209498,0.621198738170347,0.44426878313535734,0.39631064426873713,Open,-0.18801404165414964,-0.09368134023936842,-0.07719952744778735,Conservative
2019,35087,Richmond Hill,Conservative,Costas Menegakis,N,21592,0.4305569403178528,35,Ontario,ON,Ontario,2277937,0.3305086012236701,6239227,0.343364052814173,0.43318469651619734,0.3505874428959889,0.3191111168209498,Liberal,-0.002627756198344544,-0.020078841672318826,0.0242529359932232,Open
2006,35087,Stormont--Dundas--South Glengarry,Green,Doug Beards,N,1713,0.03346487457997968,35,Ontario,ON,Ontario,263400,0.046551553194162924,664068,0.04481749841518202,0.07222509568635564,0.04477269269438837,0.043065145951607785,Conservative,-0.03876022110637596,0.0017788604997745552,0.0017523524635742332,Liberal
2008,35087,"Stormont--Dundas--South Glengarry""",Green,David Rawnsley,N,1880,0.04171011470281543,35,Ontario,ON,Ontario,409936,0.07953735405042214,937613,0.06777454635560008,0.03346487457997968,0.046551553194162924,0.04481749841518202,Conservative,0.00824524012283575,0.03298580085625922,0.022957047940418064,Conservative
2011,35087,Stormont--Dundas--South Glengarry,Green,Wyatt Joseph Walsh,N,1038,0.021829652996845427,35,Ontario,ON,Ontario,207435,0.03750082708455136,572095,0.03885464392100505,0.04171011470281543,0.07953735405042214,0.06777454635560008,Conservative,-0.019880461705970003,-0.042036526965870784,-0.02891990243459503,Conservative
2015,35087,Richmond Hill,Green,Gwendolyn Veenema,N,856,0.017429193899782137,35,Ontario,ON,Ontario,185992,0.028432309542721534,602933,0.03427417200201825,0.021829652996845427,0.03750082708455136,0.03885464392100505,Open,-0.00440045909706329,-0.009068517541829826,-0.004580471918986799,Conservative
2019,35087,Richmond Hill,Green,Ichha Kohli,N,1695,0.033799278151109696,35,Ontario,ON,Ontario,429671,0.06234147880137843,1189607,0.06546777041067907,0.017429193899782137,0.028432309542721534,0.03427417200201825,Liberal,0.01637008425132756,0.03390916925865689,0.031193598408660816,Open
2008,35087,"Stormont--Dundas--South Glengarry""",Independent,Howard Galganov,N,2581,0.05726266279147161,35,Ontario,ON,Ontario,12898,0.0025025193994729538,89387,0.006461262135964437,NA,NA,NA,Conservative,NA,NA,NA,Liberal
2006,35087,Stormont--Dundas--South Glengarry,Liberal,Tom Manley,N,13906,0.27166523403922793,35,Ontario,ON,Ontario,2260024,0.39942151653790764,4479415,0.30231267680936674,0.367828695562222,0.4465799598777196,0.3671748659146643,Conservative,-0.09616346152299404,-0.04715844333981195,-0.06486218910529756,Liberal
2008,35087,"Stormont--Dundas--South Glengarry""",Liberal,Denis Sabourin,N,8554,0.1897810218978102,35,Ontario,ON,Ontario,1743241,0.3382303008572361,3633185,0.2626216415525071,0.27166523403922793,0.39942151653790764,0.30231267680936674,Conservative,-0.08188421214141772,-0.06119121568067154,-0.03969103525685963,Conservative
2011,35087,Stormont--Dundas--South Glengarry,Liberal,Bernadette Clement,N,8510,0.1789695057833859,35,Ontario,ON,Ontario,1400302,0.25315150851182994,2783076,0.18901655666470615,0.1897810218978102,0.3382303008572361,0.2626216415525071,Conservative,-0.010811516114424297,-0.08507879234540616,-0.07360508488780096,Conservative
2015,35087,Richmond Hill,Liberal,Majid Jowhari,N,23032,0.4689593386679698,35,Ontario,ON,Ontario,2929393,0.4478117797984949,6942937,0.3946763851658088,0.1789695057833859,0.25315150851182994,0.18901655666470615,Open,0.2899898328845839,0.19466027128666497,0.20565982850110262,Conservative
2019,35087,Richmond Hill,Liberal,Majid Jowhari,Y,21804,0.43478434265887655,35,Ontario,ON,Ontario,2863719,0.41550041155117434,6018728,0.33122930755142294,0.4689593386679698,0.4478117797984949,0.3946763851658088,Liberal,-0.03417499600909324,-0.03231136824732056,-0.06344707761438584,Open
