year,district_code,district,party,candidate,incumbent,pct_lag,province_code,province,province_abbr,region,region_lag,natl_lag,incumbent_last,quebec
2021,35058,Mississauga Centre,Green,TBD,N,0.030619838,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35058,Mississauga Centre,Liberal,Omar Alghabra,Y,0.557593571,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35058,Mississauga Centre,NDP,Teneshia Samuel,N,0.096231118,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35058,Mississauga Centre,People's,TBD,N,0.015570355,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35059,Mississauga East—Cooksville,Conservative,TBD,N,0.335670714,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35059,Mississauga East—Cooksville,Green,TBD,N,0.029986888,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35059,Mississauga East—Cooksville,Liberal,Peter Fonseca,Y,0.530623492,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35059,Mississauga East—Cooksville,NDP,TBD,N,0.088231382,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35059,Mississauga East—Cooksville,People's,TBD,N,0.012104973,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35060,Mississauga—Erin Mills,Conservative,James Nguyen,N,0.326971268,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35060,Mississauga—Erin Mills,Green,TBD,N,0.036850778,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35060,Mississauga—Erin Mills,Liberal,Iqra Khalid,Y,0.535185884,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35060,Mississauga—Erin Mills,NDP,TBD,N,0.089869898,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35060,Mississauga—Erin Mills,People's,TBD,N,0.011122172,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35061,Mississauga—Lakeshore,Conservative,Michael Ras,N,0.372792997,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35061,Mississauga—Lakeshore,Green,TBD,N,0.046131904,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35061,Mississauga—Lakeshore,Liberal,Sven Spengemann,Y,0.484040722,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35061,Mississauga—Lakeshore,NDP,TBD,N,0.083657109,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35061,Mississauga—Lakeshore,People's,TBD,N,0.011754291,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35062,Mississauga—Malton,Conservative,Bijay Paudel,N,0.258112368,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35062,Mississauga—Malton,Green,TBD,N,0.025774152,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35062,Mississauga—Malton,Liberal,Iqwinder Singh Gaheer,N,0.574613182,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35062,Mississauga—Malton,NDP,TBD,N,0.125739127,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35062,Mississauga—Malton,People's,TBD,N,0.007602448,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35063,Mississauga—Streetsville,Conservative,Javseen Rattan,N,0.331387731,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35063,Mississauga—Streetsville,Green,TBD,N,0.045741513,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35063,Mississauga—Streetsville,Liberal,Gagan Sikand,Y,0.504007487,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35063,Mississauga—Streetsville,NDP,TBD,N,0.102714201,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35063,Mississauga—Streetsville,People's,TBD,N,0.012013954,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35064,Nepean,Conservative,Matt Triemstra,N,0.33513933,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35064,Nepean,Green,TBD,N,0.062932038,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35064,Nepean,Liberal,Chandra Arya,Y,0.458919564,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35064,Nepean,NDP,TBD,N,0.130836555,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35064,Nepean,People's,TBD,N,0.009873101,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35065,Newmarket—Aurora,Conservative,TBD,N,0.378327367,35,Ontario,ON,Ontario,0.330508601,0.343364053,Open,FALSE
2021,35065,Newmarket—Aurora,Green,TBD,N,0.057777416,35,Ontario,ON,Ontario,0.062341479,0.06546777,Open,FALSE
2021,35065,Newmarket—Aurora,Liberal,Tony Van Bynen,Y,0.430979499,35,Ontario,ON,Ontario,0.415500412,0.331229308,Open,FALSE
2021,35065,Newmarket—Aurora,NDP,TBD,N,0.10699642,35,Ontario,ON,Ontario,0.168116587,0.159800846,Open,FALSE
2021,35065,Newmarket—Aurora,People's,TBD,N,0.009567198,35,Ontario,ON,Ontario,0.015731803,0.016184797,Open,FALSE
2021,35066,Niagara Centre,Conservative,Graham Speck,N,0.310318652,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35066,Niagara Centre,Green,TBD,N,0.052688784,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35066,Niagara Centre,Liberal,Vance Badawey,Y,0.350085399,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35066,Niagara Centre,NDP,Melissa McGlashan,N,0.266877146,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35066,Niagara Centre,People's,TBD,N,0.013387851,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35067,Niagara Falls,Conservative,Tony Baldinelli,Y,0.354934465,35,Ontario,ON,Ontario,0.330508601,0.343364053,Open,FALSE
2021,35067,Niagara Falls,Green,TBD,N,0.048814065,35,Ontario,ON,Ontario,0.062341479,0.06546777,Open,FALSE
2021,35067,Niagara Falls,Liberal,Andrea Kaiser,N,0.325379298,35,Ontario,ON,Ontario,0.415500412,0.331229308,Open,FALSE
2021,35067,Niagara Falls,NDP,TBD,N,0.180199042,35,Ontario,ON,Ontario,0.168116587,0.159800846,Open,FALSE
2021,35067,Niagara Falls,People's,TBD,N,0.01388132,35,Ontario,ON,Ontario,0.015731803,0.016184797,Open,FALSE
2021,35068,Niagara West,Conservative,Dean Allison,Y,0.453360285,35,Ontario,ON,Ontario,0.330508601,0.343364053,Conservative,FALSE
2021,35068,Niagara West,Green,TBD,N,0.067131518,35,Ontario,ON,Ontario,0.062341479,0.06546777,Conservative,FALSE
2021,35068,Niagara West,Liberal,Ian Bingham,N,0.323214153,35,Ontario,ON,Ontario,0.415500412,0.331229308,Conservative,FALSE
2021,35068,Niagara West,NDP,TBD,N,0.121281804,35,Ontario,ON,Ontario,0.168116587,0.159800846,Conservative,FALSE
2021,35068,Niagara West,People's,TBD,N,0.016115273,35,Ontario,ON,Ontario,0.015731803,0.016184797,Conservative,FALSE
2021,35069,Nickel Belt,Conservative,Charles Humphrey,N,0.211738454,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35069,Nickel Belt,Green,Craig Gravelle,N,0.054127088,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35069,Nickel Belt,Liberal,Marc Serré,Y,0.389903374,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35069,Nickel Belt,NDP,Andréane Chénier,N,0.320504422,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35069,Nickel Belt,People's,TBD,N,0.023726662,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35070,Nipissing—Timiskaming,Conservative,TBD,N,0.272047269,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35070,Nipissing—Timiskaming,Green,TBD,N,0.06518323,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35070,Nipissing—Timiskaming,Liberal,Anthony Rota,Y,0.405472793,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35070,Nipissing—Timiskaming,NDP,Scott Robertson,N,0.204999267,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35070,Nipissing—Timiskaming,People's,TBD,N,0.052297442,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35071,Northumberland—Peterborough South,Conservative,Philip Lawrence,Y,0.397108511,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35071,Northumberland—Peterborough South,Green,TBD,N,0.080103247,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35071,Northumberland—Peterborough South,Liberal,Alison Lester,N,0.362190223,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35071,Northumberland—Peterborough South,NDP,TBD,N,0.139426632,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35071,Northumberland—Peterborough South,People's,TBD,N,0.021171387,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35072,Oakville,Conservative,TBD,N,0.390835003,35,Ontario,ON,Ontario,0.330508601,0.343364053,Open,FALSE
2021,35072,Oakville,Green,TBD,N,0.05663522,35,Ontario,ON,Ontario,0.062341479,0.06546777,Open,FALSE
2021,35072,Oakville,Liberal,Anita Anand,Y,0.462760508,35,Ontario,ON,Ontario,0.415500412,0.331229308,Open,FALSE
2021,35072,Oakville,NDP,TBD,N,0.07535053,35,Ontario,ON,Ontario,0.168116587,0.159800846,Open,FALSE
2021,35072,Oakville,People's,TBD,N,0.012201648,35,Ontario,ON,Ontario,0.015731803,0.016184797,Open,FALSE
2021,35073,Oakville North—Burlington,Conservative,Hanan Rizkalla,N,0.380391537,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35073,Oakville North—Burlington,Green,TBD,N,0.042011979,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35073,Oakville North—Burlington,Liberal,Pam Damoff,Y,0.482556052,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35073,Oakville North—Burlington,NDP,TBD,N,0.084253767,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35073,Oakville North—Burlington,People's,TBD,N,0.010786665,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35074,Oshawa,Conservative,Colin Carrie,Y,0.388606553,35,Ontario,ON,Ontario,0.330508601,0.343364053,Conservative,FALSE
2021,35074,Oshawa,Green,TBD,N,0.05083652,35,Ontario,ON,Ontario,0.062341479,0.06546777,Conservative,FALSE
2021,35074,Oshawa,Liberal,Afroza Hossain,N,0.254101931,35,Ontario,ON,Ontario,0.415500412,0.331229308,Conservative,FALSE
2021,35074,Oshawa,NDP,Shailene Panylo,N,0.2850459,35,Ontario,ON,Ontario,0.168116587,0.159800846,Conservative,FALSE
2021,35074,Oshawa,People's,TBD,N,0.019602149,35,Ontario,ON,Ontario,0.015731803,0.016184797,Conservative,FALSE
2021,35075,Ottawa Centre,Conservative,Carol Clemenhagen,N,0.125725584,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35075,Ottawa Centre,Green,Angela Keller-Herzog,N,0.073977846,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35075,Ottawa Centre,Liberal,Yasir Naqvi,N,0.486565613,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35075,Ottawa Centre,NDP,TBD,N,0.290436237,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35075,Ottawa Centre,People's,TBD,N,0.009125244,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35076,Orléans,Conservative,Mary-Elsie Wolfe,N,0.282324039,35,Ontario,ON,Ontario,0.330508601,0.343364053,Open,FALSE
2021,35076,Orléans,Green,TBD,N,0.047033534,35,Ontario,ON,Ontario,0.062341479,0.06546777,Open,FALSE
2021,35076,Orléans,Liberal,Marie-France Lalonde,Y,0.542722024,35,Ontario,ON,Ontario,0.415500412,0.331229308,Open,FALSE
2021,35076,Orléans,NDP,Jessica Joanis,N,0.115808869,35,Ontario,ON,Ontario,0.168116587,0.159800846,Open,FALSE
2021,35076,Orléans,People's,TBD,N,0.012111534,35,Ontario,ON,Ontario,0.015731803,0.016184797,Open,FALSE
2021,35077,Ottawa South,Conservative,TBD,N,0.245120534,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35077,Ottawa South,Green,John Redins,N,0.055754405,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35077,Ottawa South,Liberal,David McGuinty,Y,0.523204234,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35077,Ottawa South,NDP,Huda Mukbil,N,0.159951664,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35077,Ottawa South,People's,TBD,N,0.010967327,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35078,Ottawa—Vanier,Conservative,TBD,N,0.17404236,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35078,Ottawa—Vanier,Green,TBD,N,0.075077096,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35078,Ottawa—Vanier,Liberal,Mona Fortier,Y,0.511560558,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35078,Ottawa—Vanier,NDP,TBD,N,0.211580908,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35078,Ottawa—Vanier,People's,TBD,N,0.01665597,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35079,Ottawa West—Nepean,Conservative,TBD,N,0.271292158,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35079,Ottawa West—Nepean,Green,Jules Ruhinda,N,0.062598463,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35079,Ottawa West—Nepean,Liberal,Anita Vandenbeld,Y,0.456193936,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35079,Ottawa West—Nepean,NDP,TBD,N,0.187216667,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35079,Ottawa West—Nepean,People's,TBD,N,0.013487445,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35080,Oxford,Conservative,Dave MacKenzie,Y,0.481351924,35,Ontario,ON,Ontario,0.330508601,0.343364053,Conservative,FALSE
2021,35080,Oxford,Green,TBD,N,0.0783367,35,Ontario,ON,Ontario,0.062341479,0.06546777,Conservative,FALSE
2021,35080,Oxford,Liberal,TBD,N,0.192885648,35,Ontario,ON,Ontario,0.415500412,0.331229308,Conservative,FALSE
2021,35080,Oxford,NDP,Matthew Chambers,N,0.202098832,35,Ontario,ON,Ontario,0.168116587,0.159800846,Conservative,FALSE
2021,35080,Oxford,People's,TBD,N,0.029134026,35,Ontario,ON,Ontario,0.015731803,0.016184797,Conservative,FALSE
2021,35081,Parkdale—High Park,Conservative,TBD,N,0.131637295,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35081,Parkdale—High Park,Green,TBD,N,0.064315864,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35081,Parkdale—High Park,Liberal,Arif Virani,Y,0.473861415,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35081,Parkdale—High Park,NDP,Paul Taylor,N,0.315009772,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35081,Parkdale—High Park,People's,TBD,N,0.010560547,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35082,Parry Sound—Muskoka,Conservative,Scott Aitchison,Y,0.417924373,35,Ontario,ON,Ontario,0.330508601,0.343364053,Open,FALSE
2021,35082,Parry Sound—Muskoka,Green,TBD,N,0.153833489,35,Ontario,ON,Ontario,0.062341479,0.06546777,Open,FALSE
2021,35082,Parry Sound—Muskoka,Liberal,TBD,N,0.303953314,35,Ontario,ON,Ontario,0.415500412,0.331229308,Open,FALSE
2021,35082,Parry Sound—Muskoka,NDP,TBD,N,0.11739202,35,Ontario,ON,Ontario,0.168116587,0.159800846,Open,FALSE
2021,35082,Parry Sound—Muskoka,People's,TBD,N,0,35,Ontario,ON,Ontario,0.015731803,0.016184797,Open,FALSE
2021,35083,Perth—Wellington,Conservative,John Nater,Y,0.463377582,35,Ontario,ON,Ontario,0.330508601,0.343364053,Conservative,FALSE
2021,35083,Perth—Wellington,Green,TBD,N,0.089503382,35,Ontario,ON,Ontario,0.062341479,0.06546777,Conservative,FALSE
2021,35083,Perth—Wellington,Liberal,TBD,N,0.271313343,35,Ontario,ON,Ontario,0.415500412,0.331229308,Conservative,FALSE
2021,35083,Perth—Wellington,NDP,Kevin Kruchkywich,N,0.146381163,35,Ontario,ON,Ontario,0.168116587,0.159800846,Conservative,FALSE
2021,35083,Perth—Wellington,People's,TBD,N,0.01616812,35,Ontario,ON,Ontario,0.015731803,0.016184797,Conservative,FALSE
2021,35084,Peterborough—Kawartha,Conservative,TBD,N,0.348949155,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35084,Peterborough—Kawartha,Green,TBD,N,0.070629361,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35084,Peterborough—Kawartha,Liberal,Maryam Monsef,Y,0.392544519,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35084,Peterborough—Kawartha,NDP,Joy Lachica,N,0.170083523,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35084,Peterborough—Kawartha,People's,TBD,N,0.012750534,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35085,Pickering—Uxbridge,Conservative,Jacob Mantle,N,0.290763052,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35085,Pickering—Uxbridge,Green,TBD,N,0.059831483,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35085,Pickering—Uxbridge,Liberal,Jennifer O'Connell,Y,0.510071659,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35085,Pickering—Uxbridge,NDP,TBD,N,0.119410977,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35085,Pickering—Uxbridge,People's,TBD,N,0.019922829,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35086,Renfrew—Nipissing—Pembroke,Conservative,Cheryl Gallant,Y,0.527163865,35,Ontario,ON,Ontario,0.330508601,0.343364053,Conservative,FALSE
2021,35086,Renfrew—Nipissing—Pembroke,Green,TBD,N,0.054785691,35,Ontario,ON,Ontario,0.062341479,0.06546777,Conservative,FALSE
2021,35086,Renfrew—Nipissing—Pembroke,Liberal,Cynthia Mills,N,0.195600183,35,Ontario,ON,Ontario,0.415500412,0.331229308,Conservative,FALSE
2021,35086,Renfrew—Nipissing—Pembroke,NDP,TBD,N,0.149023865,35,Ontario,ON,Ontario,0.168116587,0.159800846,Conservative,FALSE
2021,35086,Renfrew—Nipissing—Pembroke,People's,TBD,N,0.024814695,35,Ontario,ON,Ontario,0.015731803,0.016184797,Conservative,FALSE
2021,35087,Richmond Hill,Conservative,Costas Menegakis,N,0.43055694,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35087,Richmond Hill,Green,TBD,N,0.033799278,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35087,Richmond Hill,Liberal,Majid Jowhari,Y,0.434784343,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35087,Richmond Hill,NDP,TBD,N,0.088237054,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35087,Richmond Hill,People's,TBD,N,0.010109873,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35088,Carleton,Conservative,Pierre Poilievre,Y,0.463487074,35,Ontario,ON,Ontario,0.330508601,0.343364053,Conservative,FALSE
2021,35088,Carleton,Green,TBD,N,0.049351923,35,Ontario,ON,Ontario,0.062341479,0.06546777,Conservative,FALSE
2021,35088,Carleton,Liberal,TBD,N,0.382329618,35,Ontario,ON,Ontario,0.415500412,0.331229308,Conservative,FALSE
2021,35088,Carleton,NDP,Jordan Kloosterman,N,0.093412535,35,Ontario,ON,Ontario,0.168116587,0.159800846,Conservative,FALSE
2021,35088,Carleton,People's,TBD,N,0.01141885,35,Ontario,ON,Ontario,0.015731803,0.016184797,Conservative,FALSE
2021,35089,St. Catharines,Conservative,Krystina Waler,N,0.315705421,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35089,St. Catharines,Green,TBD,N,0.061467569,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35089,St. Catharines,Liberal,Chris Bittle,Y,0.402292349,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35089,St. Catharines,NDP,TBD,N,0.206793872,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35089,St. Catharines,People's,TBD,N,0.013740788,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35090,Toronto—St. Paul's,Conservative,TBD,N,0.216148009,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35090,Toronto—St. Paul's,Green,Phil De Luna,N,0.067553565,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35090,Toronto—St. Paul's,Liberal,Carolyn Bennett,Y,0.543069158,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35090,Toronto—St. Paul's,NDP,Sidney Coles,N,0.157803256,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35090,Toronto—St. Paul's,People's,TBD,N,0.015426012,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35091,Sarnia—Lambton,Conservative,Marilyn Gladu,Y,0.494215761,35,Ontario,ON,Ontario,0.330508601,0.343364053,Conservative,FALSE
2021,35091,Sarnia—Lambton,Green,TBD,N,0.042993301,35,Ontario,ON,Ontario,0.062341479,0.06546777,Conservative,FALSE
2021,35091,Sarnia—Lambton,Liberal,TBD,N,0.207904551,35,Ontario,ON,Ontario,0.415500412,0.331229308,Conservative,FALSE
2021,35091,Sarnia—Lambton,NDP,Adam Kilner,N,0.218316182,35,Ontario,ON,Ontario,0.168116587,0.159800846,Conservative,FALSE
2021,35091,Sarnia—Lambton,People's,TBD,N,0.027401754,35,Ontario,ON,Ontario,0.015731803,0.016184797,Conservative,FALSE
2021,35092,Sault Ste. Marie,Conservative,Sonny Spina,N,0.321510791,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35092,Sault Ste. Marie,Green,TBD,N,0.043381295,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35092,Sault Ste. Marie,Liberal,Terry Sheehan,Y,0.390503597,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35092,Sault Ste. Marie,NDP,Marie Morin-Strom,N,0.226834532,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35092,Sault Ste. Marie,People's,TBD,N,0.017769784,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35093,Scarborough—Agincourt,Conservative,TBD,N,0.370497919,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35093,Scarborough—Agincourt,Green,TBD,N,0.025111207,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35093,Scarborough—Agincourt,Liberal,Jean Yip,Y,0.50497441,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35093,Scarborough—Agincourt,NDP,Larisa Julius,N,0.086956522,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35093,Scarborough—Agincourt,People's,TBD,N,0.012459942,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35094,Scarborough Centre,Conservative,Malcolm Ponnayari,N,0.223107655,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35094,Scarborough Centre,Green,TBD,N,0.028696623,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35094,Scarborough Centre,Liberal,Salma Zahid,Y,0.551915972,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35094,Scarborough Centre,NDP,TBD,N,0.117106281,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35094,Scarborough Centre,People's,TBD,N,0.024959189,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35095,Scarborough—Guildwood,Conservative,TBD,N,0.223503814,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35095,Scarborough—Guildwood,Green,TBD,N,0.028543353,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35095,Scarborough—Guildwood,Liberal,John McKay,Y,0.6111787,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35095,Scarborough—Guildwood,NDP,TBD,N,0.112442094,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35095,Scarborough—Guildwood,People's,TBD,N,0.015160732,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35096,Scarborough North,Conservative,TBD,N,0.303250762,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35096,Scarborough North,Green,TBD,N,0.020390911,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
2021,35096,Scarborough North,Liberal,Shaun Chen,Y,0.535671286,35,Ontario,ON,Ontario,0.415500412,0.331229308,Liberal,FALSE
2021,35096,Scarborough North,NDP,TBD,N,0.129082665,35,Ontario,ON,Ontario,0.168116587,0.159800846,Liberal,FALSE
2021,35096,Scarborough North,People's,TBD,N,0.009478187,35,Ontario,ON,Ontario,0.015731803,0.016184797,Liberal,FALSE
2021,35097,Scarborough—Rouge Park,Conservative,TBD,N,0.200590965,35,Ontario,ON,Ontario,0.330508601,0.343364053,Liberal,FALSE
2021,35097,Scarborough—Rouge Park,Green,TBD,N,0.046206322,35,Ontario,ON,Ontario,0.062341479,0.06546777,Liberal,FALSE
